analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,irene,rest2_vs_type2,1,3,35,COH__FP1__F8__gamma,0.8333333333333333,0.020000000000000018,True
intra,irene,rest2_vs_type2,1,4,230,PLV__F4__F8__beta_high,0.8133333333333332,-0.020000000000000018,False
intra,irene,rest2_vs_type2,2,1,132,PLV__FP2__F7__delta,0.768888888888889,,True
intra,irene,rest2_vs_type2,2,2,20,COH__FP1__Fz__alpha,0.8133333333333335,0.04444444444444451,True
intra,irene,rest2_vs_type2,2,3,162,PLV__F3__Fz__theta,0.8333333333333334,0.019999999999999907,True
intra,irene,rest2_vs_type2,2,4,72,COH__F7__Fz__delta,0.8533333333333333,0.019999999999999907,True
intra,irene,rest2_vs_type2,2,5,194,PLV__FP1__F8__beta_low,0.8733333333333334,0.02000000000000013,True
intra,irene,rest2_vs_type2,2,6,80,COH__F7__F4__alpha,0.8733333333333334,0.0,False
intra,irene,rest2_vs_type2,3,1,166,PLV__Fz__F8__theta,0.7488888888888888,,True
intra,irene,rest2_vs_type2,3,2,193,PLV__FP1__F4__beta_low,0.7911111111111111,0.04222222222222227,True
intra,irene,rest2_vs_type2,3,3,87,COH__F7__F8__beta_low,0.8533333333333333,0.06222222222222218,True
intra,irene,rest2_vs_type2,3,4,44,COH__FP2__F3__alpha,0.8733333333333334,0.02000000000000013,True
intra,irene,rest2_vs_type2,3,5,12,COH__FP1__F3__delta,0.8533333333333333,-0.02000000000000013,False
intra,irene,rest2_vs_type2,4,1,152,PLV__FP1__F8__theta,0.7266666666666666,,True
intra,irene,rest2_vs_type2,4,2,78,COH__F7__F4__delta,0.7911111111111111,0.06444444444444453,True
intra,irene,rest2_vs_type2,4,3,8,COH__FP1__F7__alpha,0.831111111111111,0.039999999999999925,True
intra,irene,rest2_vs_type2,4,4,134,PLV__FP2__Fz__delta,0.8333333333333333,0.0022222222222222365,True
intra,irene,rest2_vs_type2,4,5,188,PLV__F4__F8__alpha,0.8533333333333333,0.020000000000000018,True
intra,irene,rest2_vs_type2,4,6,64,COH__FP2__F8__beta_high,0.8733333333333334,0.02000000000000013,True
intra,irene,rest2_vs_type2,4,7,4,COH__FP1__FP2__beta_high,0.8733333333333334,0.0,False
intra,irene,rest2_vs_type2,5,1,134,PLV__FP2__Fz__delta,0.7733333333333333,,True
intra,irene,rest2_vs_type2,5,2,7,COH__FP1__F7__theta,0.8555555555555555,0.0822222222222222,True
intra,irene,rest2_vs_type2,5,3,39,COH__FP2__F7__beta_low,0.8955555555555555,0.040000000000000036,True
intra,irene,rest2_vs_type2,5,4,161,PLV__F7__F8__theta,0.8977777777777778,0.0022222222222222365,True
intra,irene,rest2_vs_type2,5,5,94,COH__F3__Fz__beta_high,0.9400000000000001,0.04222222222222227,True
intra,irene,rest2_vs_type2,5,6,73,COH__F7__Fz__theta,0.96,0.019999999999999907,True
intra,irene,rest2_vs_type2,5,7,1,COH__FP1__FP2__theta,0.96,0.0,False
intra,jh,rest2_vs_type2,1,1,60,COH__FP2__F8__delta,0.7288888888888889,,True
intra,jh,rest2_vs_type2,1,2,109,COH__Fz__F4__theta,0.7733333333333333,0.0444444444444444,True
intra,jh,rest2_vs_type2,1,3,36,COH__FP2__F7__delta,0.8133333333333335,0.04000000000000015,True
intra,jh,rest2_vs_type2,1,4,37,COH__FP2__F7__theta,0.8133333333333335,0.0,False
intra,jh,rest2_vs_type2,2,1,112,COH__Fz__F4__beta_high,0.7288888888888889,,True
intra,jh,rest2_vs_type2,2,2,3,COH__FP1__FP2__beta_low,0.7288888888888889,0.0,False
intra,jh,rest2_vs_type2,3,1,36,COH__FP2__F7__delta,0.7488888888888888,,True
intra,jh,rest2_vs_type2,3,2,109,COH__Fz__F4__theta,0.8133333333333332,0.06444444444444442,True
intra,jh,rest2_vs_type2,3,3,85,COH__F7__F8__theta,0.857777777777778,0.04444444444444473,True
intra,jh,rest2_vs_type2,3,4,0,COH__FP1__FP2__delta,0.857777777777778,0.0,False
intra,jh,rest2_vs_type2,4,1,24,COH__FP1__F4__delta,0.8088888888888889,,True
intra,jh,rest2_vs_type2,4,2,146,PLV__F4__F8__delta,0.8088888888888889,0.0,False
intra,jh,rest2_vs_type2,5,1,24,COH__FP1__F4__delta,0.7333333333333333,,True
intra,jh,rest2_vs_type2,5,2,3,COH__FP1__FP2__beta_low,0.7333333333333333,0.0,False
intra,lin,rest2_vs_type2,1,1,70,COH__F7__F3__beta_high,0.8955555555555555,,True
intra,lin,rest2_vs_type2,1,2,214,PLV__FP1__F4__beta_high,1.0,0.10444444444444445,True
intra,lin,rest2_vs_type2,1,3,0,COH__FP1__FP2__delta,1.0,0.0,False
intra,lin,rest2_vs_type2,2,1,17,COH__FP1__F3__gamma,0.8755555555555554,,True
intra,lin,rest2_vs_type2,2,2,122,COH__F4__F8__alpha,0.9800000000000001,0.10444444444444467,True
intra,lin,rest2_vs_type2,2,3,7,COH__FP1__F7__theta,0.9800000000000001,0.0,False
intra,lin,rest2_vs_type2,3,1,226,PLV__F3__F4__beta_high,0.8977777777777778,,True
intra,lin,rest2_vs_type2,3,2,53,COH__FP2__Fz__gamma,0.96,0.06222222222222218,True
intra,lin,rest2_vs_type2,3,3,8,COH__FP1__F7__alpha,0.9800000000000001,0.02000000000000013,True
intra,lin,rest2_vs_type2,3,4,0,COH__FP1__FP2__delta,0.9800000000000001,0.0,False
intra,lin,rest2_vs_type2,4,1,17,COH__FP1__F3__gamma,0.8955555555555555,,True
intra,lin,rest2_vs_type2,4,2,57,COH__FP2__F4__beta_low,0.96,0.06444444444444442,True
intra,lin,rest2_vs_type2,4,3,51,COH__FP2__Fz__beta_low,0.9800000000000001,0.02000000000000013,True
intra,lin,rest2_vs_type2,4,4,1,COH__FP1__FP2__theta,0.9800000000000001,0.0,False
intra,lin,rest2_vs_type2,5,1,53,COH__FP2__Fz__gamma,0.8955555555555555,,True
intra,lin,rest2_vs_type2,5,2,27,COH__FP1__F4__beta_low,0.96,0.06444444444444442,True
intra,lin,rest2_vs_type2,5,3,0,COH__FP1__FP2__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,1,1,240,PLV__FP2__F4__gamma,0.8333333333333333,,True
intra,pftest,rest2_vs_type2,1,2,157,PLV__FP2__F8__theta,0.8555555555555555,0.022222222222222254,True
intra,pftest,rest2_vs_type2,1,3,55,COH__FP2__F4__theta,0.8977777777777778,0.04222222222222227,True
intra,pftest,rest2_vs_type2,1,4,82,COH__F7__F4__beta_high,0.9177777777777777,0.019999999999999907,True
intra,pftest,rest2_vs_type2,1,5,98,COH__F3__F4__alpha,0.9377777777777776,0.019999999999999907,True
intra,pftest,rest2_vs_type2,1,6,2,COH__FP1__FP2__alpha,0.9377777777777776,0.0,False
intra,pftest,rest2_vs_type2,2,1,58,COH__FP2__F4__beta_high,0.8355555555555556,,True
intra,pftest,rest2_vs_type2,2,2,71,COH__F7__F3__gamma,0.9177777777777777,0.08222222222222209,True
intra,pftest,rest2_vs_type2,2,3,168,PLV__FP1__FP2__alpha,0.96,0.04222222222222227,True
intra,pftest,rest2_vs_type2,2,4,0,COH__FP1__FP2__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,3,1,59,COH__FP2__F4__gamma,0.8333333333333334,,True
intra,pftest,rest2_vs_type2,3,2,5,COH__FP1__FP2__gamma,0.8977777777777778,0.06444444444444442,True
intra,pftest,rest2_vs_type2,3,3,82,COH__F7__F4__beta_high,0.9199999999999999,0.022222222222222143,True
intra,pftest,rest2_vs_type2,3,4,23,COH__FP1__Fz__gamma,0.9400000000000001,0.02000000000000013,True
intra,pftest,rest2_vs_type2,3,5,28,COH__FP1__F4__beta_high,0.96,0.019999999999999907,True
intra,pftest,rest2_vs_type2,3,6,100,COH__F3__F4__beta_high,0.9800000000000001,0.02000000000000013,True
intra,pftest,rest2_vs_type2,3,7,1,COH__FP1__FP2__theta,0.9800000000000001,0.0,False
intra,pftest,rest2_vs_type2,4,1,240,PLV__FP2__F4__gamma,0.8355555555555556,,True
intra,pftest,rest2_vs_type2,4,2,51,COH__FP2__Fz__beta_low,0.8755555555555556,0.040000000000000036,True
intra,pftest,rest2_vs_type2,4,3,158,PLV__F7__F3__theta,0.9177777777777777,0.04222222222222205,True
intra,pftest,rest2_vs_type2,4,4,124,COH__F4__F8__beta_high,0.9377777777777776,0.019999999999999907,True
intra,pftest,rest2_vs_type2,4,5,14,COH__FP1__F3__alpha,0.96,0.022222222222222365,True
intra,pftest,rest2_vs_type2,4,6,206,PLV__F3__F8__beta_low,0.9800000000000001,0.02000000000000013,True
intra,pftest,rest2_vs_type2,4,7,25,COH__FP1__F4__theta,0.9800000000000001,0.0,False
intra,pftest,rest2_vs_type2,5,1,58,COH__FP2__F4__beta_high,0.7911111111111111,,True
intra,pftest,rest2_vs_type2,5,2,222,PLV__F7__Fz__beta_high,0.8955555555555555,0.10444444444444445,True
intra,pftest,rest2_vs_type2,5,3,64,COH__FP2__F8__beta_high,0.9355555555555555,0.039999999999999925,True
intra,pftest,rest2_vs_type2,5,4,85,COH__F7__F8__theta,0.9555555555555555,0.020000000000000018,True
intra,pftest,rest2_vs_type2,5,5,1,COH__FP1__FP2__theta,0.9555555555555555,0.0,False
intra,yen,rest2_vs_type2,1,1,221,PLV__F7__F3__beta_high,0.6844444444444443,,True
intra,yen,rest2_vs_type2,1,2,198,PLV__FP2__F4__beta_low,0.7555555555555555,0.07111111111111124,True
intra,yen,rest2_vs_type2,1,3,220,PLV__FP2__F8__beta_high,0.8155555555555555,0.05999999999999994,True
intra,yen,rest2_vs_type2,1,4,218,PLV__FP2__Fz__beta_high,0.8577777777777778,0.04222222222222227,True
intra,yen,rest2_vs_type2,1,5,50,COH__FP2__Fz__alpha,0.8777777777777779,0.02000000000000013,True
intra,yen,rest2_vs_type2,1,6,62,COH__FP2__F8__alpha,0.8977777777777778,0.019999999999999907,True
intra,yen,rest2_vs_type2,1,7,2,COH__FP1__FP2__alpha,0.8977777777777778,0.0,False
intra,yen,rest2_vs_type2,2,1,221,PLV__F7__F3__beta_high,0.7333333333333333,,True
intra,yen,rest2_vs_type2,2,2,61,COH__FP2__F8__theta,0.7755555555555554,0.04222222222222216,True
intra,yen,rest2_vs_type2,2,3,176,PLV__FP2__Fz__alpha,0.8155555555555555,0.040000000000000036,True
intra,yen,rest2_vs_type2,2,4,1,COH__FP1__FP2__theta,0.8355555555555556,0.02000000000000013,True
intra,yen,rest2_vs_type2,2,5,70,COH__F7__F3__beta_high,0.8355555555555556,0.0,False
intra,yen,rest2_vs_type2,3,1,221,PLV__F7__F3__beta_high,0.7133333333333334,,True
intra,yen,rest2_vs_type2,3,2,186,PLV__Fz__F4__alpha,0.7955555555555555,0.08222222222222209,True
intra,yen,rest2_vs_type2,3,3,141,PLV__F3__Fz__delta,0.7955555555555555,0.0,False
intra,yen,rest2_vs_type2,4,1,22,COH__FP1__Fz__beta_high,0.7488888888888888,,True
intra,yen,rest2_vs_type2,4,2,52,COH__FP2__Fz__beta_high,0.7733333333333333,0.02444444444444449,True
intra,yen,rest2_vs_type2,4,3,102,COH__F3__F8__delta,0.8377777777777776,0.0644444444444443,True
intra,yen,rest2_vs_type2,4,4,199,PLV__FP2__F8__beta_low,0.857777777777778,0.02000000000000035,True
intra,yen,rest2_vs_type2,4,5,28,COH__FP1__F4__beta_high,0.8377777777777776,-0.02000000000000035,False
intra,yen,rest2_vs_type2,5,1,22,COH__FP1__Fz__beta_high,0.7733333333333333,,True
intra,yen,rest2_vs_type2,5,2,132,PLV__FP2__F7__delta,0.8355555555555554,0.06222222222222207,True
intra,yen,rest2_vs_type2,5,3,12,COH__FP1__F3__delta,0.8355555555555554,0.0,False
